quadratID,speciesID,cover,notes,flowering
ser_1_3,chafa,5-25,,
ser_1_3,elyca,5-25,,
ser_1_3,dalpu,1-5,,
ser_1_3,lesca,1-5,,
ser_1_3,ratpi,1-5,,
ser_1_3,elyvi,25-50,,
ser_1_3,abuth,<1,,
ser_1_3,conca,<1,,
ser_1_3,rudhi,<1,,
ser_1_3,tarof,1-5,,
ser_1_3,ipohe,1-5,,
ser_1_3,helhe,1-5,,
ser_1_3,spohe,5-25,,
ser_1_4,helhe,25-50,,
ser_1_4,desil,1-5,,
ser_1_4,elyca,25-50,,
ser_1_4,lesca,5-25,,
ser_1_4,asctu,5-25,,
ser_1_4,sornu,5-25,,
ser_1_4,schsc,5-25,,
ser_1_4,spohe,5-25,,
ser_1_4,monfi,5-25,,
