quadratID,speciesID,cover,notes,flowering
wat_2_4,medsa,1-5,bare ground 50-75%,
wat_2_4,tripr,1-5,bare ground 50-75%,
wat_2_4,andge,1-5,bare ground 50-75%,
wat_2_5,broin,5-25,,
wat_2_5,ambar,1-5,,
wat_2_5,tripr,5-25,,
wat_2_5,symer,5-25,,
wat_2_5,dacgl,5-25,,
wat_2_5,elyvi,1-5,,
wat_2_5,tarof,<1,,
wat_2_6,elyca,1-5,,
wat_2_6,ambar,50-75,,
wat_2_6,conca,5-25,,
wat_2_6,phlpr,<1,,
wat_2_6,tripr,1-5,,
wat_2_6,agrre,1-5,,
wat_2_6,abuth,<1,,
wat_2_7,agrgi,5-25,,
wat_2_7,dauca,5-25,,yes
wat_2_7,conca,5-25,,
wat_2_7,ambar,5-25,,
wat_2_7,tripr,5-25,,
wat_2_7,horju,1-5,,
wat_2_7,symer,5-25,,
wat_2_7,solca,1-5,,
wat_2_8,elyvi,1-5,,
wat_2_8,tripr,5-25,,
wat_2_8,phlpr,5-25,,
wat_2_8,ambar,<1,,
wat_2_8,lacse,1-5,,
wat_2_8,broin,5-25,,
wat_2_9,dacgl,5-25,,
wat_2_9,tarof,5-25,,
wat_2_9,panvi,5-25,,
wat_2_9,solcar,1-5,unkn forb #4;spiky,
wat_2_9,tripr,5-25,,yes
wat_2_9,elyca,1-5,,
wat_2_9,phlpr,1-5,,
wat_2_9,elyvi,1-5,,
wat_2_9,ambar,1-5,,
wat_2_10,phlpr,5-25,,
wat_2_10,tripr,5-25,,
wat_2_10,ambar,5-25,,
wat_2_10,andge,5-25,,
wat_2_10,medsa,5-25,,
wat_2_10,dacgl,5-25,,
wat_2_10,conca,1-5,,
wat_2_10,broin,<1,,
wat_2_10,gletr,<1,unkn woody legume;photo only,
wat_2_10,thlar,<1,,
wat_2_10,symer,<1,,
wat_3_1,solca,50-75,,
wat_3_1,ambar,5-25,,
wat_3_1,carvu,1-5,,
wat_3_1,unkn5,1-5,forb;photo only,
wat_3_1,medsa,1-5,,
wat_3_1,tripr,1-5,,
wat_3_1,poapr,25-50,,
wat_3_1,elyca,5-25,,
wat_3_1,conar,<1,unkn weed #1;tiny creeping vine;photo only,
wat_3_2,verfo,25-50,,yes
wat_3_2,solca,5-25,,
wat_3_2,dauca,1-5,,yes
wat_3_2,medsa,5-25,,
wat_3_2,tripr,5-25,,
wat_3_2,ambar,5-25,,
wat_3_2,symer,5-25,,
wat_3_2,cypes,1-5,,
wat_3_2,agrre,1-5,,
wat_3_2,plama,1-5,,
wat_3_2,dacgl,5-25,,
wat_4_1,boucu,5-25,,
wat_4_1,helhe,1-5,,yes
wat_4_1,ambar,50-75,,
wat_4_1,symer,5-25,,
wat_4_1,tripr,1-5,,
wat_4_1,ratpi,1-5,,
wat_4_1,medsa,1-5,,
wat_4_1,dauca,<1,,
wat_4_2,sornu,25-50,,
wat_4_2,solca,1-5,,
wat_4_2,ambar,25-50,,
wat_4_2,dauca,5-25,,
wat_4_2,tripr,5-25,,
wat_4_2,solcar,5-25,,
wat_4_2,phaar,1-5,,
wat_5_1,elyvi,1-5,,
wat_5_1,tripr,5-25,,
wat_5_1,ambar,1-5,,
wat_5_1,panvi,5-25,,
wat_5_1,andge,5-25,,
wat_5_1,boucu,1-5,,
wat_5_1,phlpr,1-5,,
wat_5_2,sornu,25-50,,
wat_5_2,elyca,5-25,,
wat_5_2,tripr,5-25,,
wat_5_2,ambar,5-25,,
wat_5_2,dacgl,5-25,,
wat_5_3,ambar,75-95,,
wat_5_3,elyvi,5-25,,
wat_5_3,phlpr,5-25,,
wat_5_3,symer,1-5,same as unkn aster in this quad;combined cover,
wat_5_3,dacgl,5-25,,
wat_5_3,tripr,5-25,,
wat_5_3,medsa,1-5,,
wat_5_3,cypes,1-5,,
