quadratID,speciesID,cover,notes,flowering
stt_4_14,setfa,1-5,,
stt_4_14,broin,5-25,,
stt_4_12,cirar,1-5,,
stt_4_12,phaar,25-50,,
stt_4_12,andge,50-75,,
stt_4_12,sornu,1-5,,
stt_4_12,ratpi,5-25,,
stt_4_12,spohe,1-5,,
stt_4_13,phyvi,5-25,,
stt_4_13,helhe,25-50,,
stt_4_13,elyca,5-25,,
stt_4_13,elyvi,5-25,,
stt_4_13,andge,1-5,,
stt_4_13,spohe,5-25,,
stt_4_13,cirar,1-5,,
stt_4_13,phaar,5-25,,
stt_4_13,lacse,1-5,,
stt_4_13,tarof,1-5,,
stt_4_13,ratpi,1-5,,
stt_4_13,conar,1-5,,
stt_4_15,lacse,1-5,,
stt_4_15,elyca,5-25,,
stt_4_15,elyvi,5-25,,
stt_4_15,physu,1-5,smooth ground cherry,
stt_4_15,rudhi,5-25,,
stt_4_15,sornu,25-50,,
stt_4_15,spohe,1-5,,
stt_4_15,amare,1-5,,
stt_4_15,setfa,<1,,
stt_4_11,monfi,5-25,,
stt_4_11,elyca,5-25,,
stt_4_11,panvi,5-25,,
stt_4_11,sornu,5-25,,
stt_4_11,spohe,25-50,,
stt_4_11,elyvi,5-25,,
stt_4_11,schsc,1-5,,
stt_4_11,sympi,1-5,,
stt_4_11,tarof,1-5,,
stt_4_3,physu,5-25,,
stt_4_3,monfi,25-50,,
stt_4_3,cirdi,5-25,,
stt_4_3,elyvi,25-50,,
stt_4_3,sornu,1-5,,
stt_4_3,setfa,1-5,,
stt_4_10,elyca,5-25,,
stt_4_10,lacse,5-25,,
stt_4_10,helhe,50-75,,
stt_4_10,setfa,5-25,,
stt_4_10,conca,1-5,,
stt_4_10,schsc,1-5,,
stt_4_10,tarof,1-5,,
stt_4_10,ratpi,1-5,,
stt_4_10,andge,1-5,,
stt_4_10,panvi,1-5,,
stt_4_2,phaar,25-50,,
stt_4_2,panvi,50-75,,
stt_4_2,viola,1-5,,
stt_4_2,elyca,1-5,,
stt_4_1,phaar,50-75,,
stt_4_1,panvi,1-5,,
stt_4_1,andge,5-25,,
stt_4_1,sornu,5-25,,
stt_4_1,cheal,1-5,,
stt_4_9,phaar,50-75,,
stt_4_9,panvi,5-25,,
stt_4_9,andge,5-25,,
stt_4_9,sornu,1-5,,
stt_4_9,spohe,1-5,,
stt_4_9,schsc,1-5,,
stt_4_8,elyca,5-25,,
stt_4_8,elyvi,5-25,,
stt_4_8,monfi,5-25,,
stt_4_8,rudhi,1-5,,
stt_4_8,sympi,1-5,,
stt_4_8,andge,5-25,,
stt_4_8,sornu,5-25,,
stt_4_8,spohe,1-5,,
stt_4_4,phaar,75-95,,
stt_4_4,panvi,5-25,,
stt_4_4,poapr,1-5,,
stt_4_4,andge,1-5,,
stt_4_7,monfi,1-5,,
stt_4_7,phaar,75-95,,
stt_4_7,passa,1-5,,
stt_4_7,panvi,5-25,,
stt_4_5,phaar,75-95,,
stt_4_5,monfi,5-25,,
stt_4_5,helhe,1-5,,
stt_4_6,andge,5-25,,
stt_4_6,phaar,50-75,,
stt_4_6,monfi,1-5,,
stt_4_16,phaar,>95,,
stt_3_2,broin,50-75,extra quadrats,
stt_3_2,apocy,5-25,,
stt_3_2,cirar,25-50,,
stt_3_2,phaar,5-25,,
stt_3_1,conca,1-5,,
stt_3_1,cirar,25-50,,
stt_3_1,achmi,5-25,,
stt_3_1,tarof,5-25,,
stt_3_1,setfa,25-50,,
stt_3_1,agrre,1-5,,
stt_3_1,plama,1-5,,
stt_2_9,achmi,5-25,,
stt_2_9,broin,5-25,,
stt_2_9,phaar,25-50,,
stt_2_9,trire,5-25,,
stt_2_9,conca,1-5,,
stt_2_9,tarof,1-5,,
stt_2_9,hacvi,1-5,? Stickseed,
stt_2_9,rudhi,1-5,,
stt_2_9,lacse,1-5,,
stt_2_9,setfa,5-25,,
stt_2_9,agrre,5-25,,
stt_2_9,thlar,1-5,,
stt_2_9,boucu,1-5,,
stt_2_9,andge,1-5,,
stt_2_8,phaar,75-95,,
stt_2_8,schsc,1-5,,
stt_2_7,physu,5-25,,
stt_2_7,chafa,1-5,,
stt_2_7,lacse,1-5,,
stt_2_7,achmi,5-25,,
stt_2_7,sornu,25-50,,
stt_2_7,zizau,1-5,,
stt_2_7,helan,1-5,common sunflower,
stt_2_7,ratpi,5-25,,
stt_2_7,andge,5-25,,
stt_2_7,setfa,5-25,,
stt_2_7,elyvi,5-25,,
stt_2_7,echpu,1-5,,
stt_2_7,conca,1-5,,
stt_2_7,oxast,<1,,
stt_2_6,andge,>95,,
stt_2_5,conca,5-25,,
stt_2_5,trire,25-50,,
stt_2_5,lacse,1-5,,
stt_2_5,achmi,1-5,,
stt_2_5,boucu,25-50,,
stt_2_5,helhe,1-5,,
stt_2_5,broin,1-5,,
stt_2_5,panvi,1-5,,
stt_2_5,tarof,1-5,,
stt_2_4,boucu,5-25,,
stt_2_4,conca,5-25,,
stt_2_4,setfa,5-25,,
stt_2_4,trire,25-50,,
stt_2_4,tarof,25-50,,
stt_2_4,schsc,5-25,,
stt_2_4,abuth,<1,,
stt_2_4,andge,1-5,,
stt_2_3,helhe,25-50,,
stt_2_3,trire,50-75,,
stt_2_3,conca,1-5,,
stt_2_3,panvi,1-5,,
stt_2_3,poapr,5-25,,
stt_2_3,tarof,1-5,,
stt_2_2,achmi,1-5,,
stt_2_2,tarof,5-25,,
stt_2_2,rudhi,5-25,orange/red,
stt_2_2,conca,5-25,,
stt_2_2,boucu,5-25,,
stt_2_2,helhe,1-5,,
stt_2_2,trire,5-25,,
stt_2_2,broin,1-5,,
stt_2_2,panvi,1-5,,
stt_2_2,bare_ground,50-75,,
stt_2_2,setfa,5-25,,
stt_2_2,andge,1-5,,
stt_2_1,conca,25-50,,
stt_2_1,rudhi,5-25,,
stt_2_1,broin,5-25,,
stt_2_1,achmi,1-5,,
stt_2_1,setfa,25-50,,
stt_2_1,polco,1-5,,
stt_2_1,trire,5-25,,
stt_2_1,tarof,5-25,,
stt_1_4,panvi,5-25,,
stt_1_4,tarof,5-25,,
stt_1_4,conca,5-25,,
stt_1_4,trire,1-5,,
stt_1_4,achmi,5-25,,
stt_1_4,broin,5-25,,
stt_1_4,setfa,25-50,,
stt_1_4,schsc,5-25,,
stt_1_3,conca,5-25,,
stt_1_3,lacse,1-5,,
stt_1_3,trire,25-50,,
stt_1_3,boucu,5-25,,
stt_1_3,setpu,5-25,,
stt_1_3,agrtr,1-5,wheatgrass,
stt_1_3,panvi,1-5,,
stt_1_3,tarof,1-5,,
stt_1_3,setfa,1-5,,
stt_1_2,trire,50-75,,
stt_1_2,tarof,5-25,,
stt_1_2,conca,5-25,,
stt_1_2,boucu,1-5,,
stt_1_2,fesar,1-5,agrre?,
stt_1_2,dacgl,5-25,,
stt_1_2,andge,1-5,,
stt_1_1,trire,50-75,,
stt_1_1,sympi,5-25,,
stt_1_1,lacse,1-5,,
stt_1_1,setpu,5-25,,
stt_1_1,tarof,5-25,,
stt_1_1,schsc,1-5,,
stt_1_1,tripr,5-25,,
stt_1_1,achmi,1-5,,
stt_1_1,setfa,1-5,,
stt_1_1,conca,5-25,,
