quadratID,speciesID,cover,notes,flowering
mqw_1_22,andge,5-25,,
mqw_1_22,sornu,1-5,,
mqw_1_22,setfa,1-5,,
mqw_1_23,echpu,5-25,,
mqw_1_23,helhe,5-25,,
mqw_1_23,solca,5-25,,
mqw_1_23,ratpi,5-25,,
mqw_1_23,andge,50-75,,
mqw_1_23,panvi,1-5,,
mqw_1_23,poapr,5-25,,
mqw_1_23,elyca,1-5,,
