quadratID,speciesID,cover,notes,flowering
gos_2_7,verur,1-5,,
gos_2_7,setpu,5-25,,
gos_2_7,passa,1-5,,
gos_2_7,cirar,1-5,,
gos_3_7,solca,25-50,,
gos_3_7,chafa,5-25,,
gos_3_7,ambar,5-25,,
gos_3_7,trire,1-5,,
gos_3_7,dauca,5-25,,
gos_3_7,ratpi,1-5,,
gos_3_7,xanst,1-5,,
gos_3_7,tarof,1-5,,
gos_3_7,corti,1-5,,
gos_3_7,viola,5-25,,
gos_3_7,helhe,1-5,,
gos_3_7,plama,1-5,,
gos_3_7,broin,25-50,,
gos_3_7,agrre,5-25,,
gos_3_7,verur,1-5,,
gos_3_7,oxast,1-5,,
gos_3_6,solca,25-50,,
gos_3_6,dauca,5-25,,
gos_3_6,broin,25-50,,
gos_3_6,phyhe,5-25,,
gos_3_6,conca,1-5,,
gos_3_6,ratpi,1-5,,
gos_3_6,oxast,1-5,,
gos_3_5,solca,50-75,,
gos_3_5,broin,50-75,,
gos_3_5,dauca,1-5,,
gos_3_5,ratpi,5-25,,
gos_3_5,rudhi,5-25,,
gos_3_5,corti,1-5,,
gos_3_5,cypes,1-5,,
gos_3_5,oxast,<1,,
gos_3_5,agrre,1-5,,
gos_3_2,solca,5-25,,
gos_3_2,sornu,5-25,,
gos_3_2,helma,5-25,,
gos_3_2,symlan,5-25,,
gos_3_2,dauca,1-5,,
gos_3_2,andge,5-25,,
gos_3_2,broin,5-25,,
gos_3_2,agrre,5-25,,
gos_3_2,oxast,<1,,
gos_3_2,helhe,1-5,,
gos_3_1,vitri,5-25,,
gos_3_1,solca,5-25,,
gos_3_1,broin,25-50,,
gos_3_1,sornu,1-5,,
gos_3_1,dauca,1-5,,
gos_3_1,oxast,<1,,
gos_3_1,bare_ground,25-50,,
gos_3_1,passa,<1,,
gos_3_4,ascsy,5-25,,
gos_3_4,dalpu,1-5,,
gos_3_4,solca,50-75,,
gos_3_4,dauca,5-25,,
gos_3_4,andge,5-25,,
gos_3_4,broin,5-25,,
gos_3_4,verur,1-5,,
gos_3_4,agrre,5-25,,
gos_3_4,rudhi,5-25,,
gos_3_4,vitri,5-25,,
gos_3_4,sornu,1-5,,
gos_3_3,solca,5-25,,
gos_3_3,medlu,1-5,,
gos_3_3,ratpi,5-25,,
gos_3_3,broin,5-25,,
gos_3_3,poapr,25-50,,
gos_3_3,dauca,1-5,,
gos_3_3,oxast,1-5,,
gos_3_3,symlan,5-25,,
gos_3_3,rudhi,1-5,,
