quadratID,speciesID,cover,notes,flowering
smi_1_12,solri,1-5,,
smi_1_13,elyca,25-50,,
smi_1_13,monfi,25-50,,
smi_1_13,helhe,5-25,,
smi_1_13,desca,5-25,,
smi_1_13,cirar,1-5,,
smi_1_13,ratpi,5-25,,
smi_1_13,andge,5-25,,
smi_1_13,setfa,1-5,,
smi_1_13,solri,1-5,,
smi_1_13,sornu,1-5,,
smi_1_14,monfi,5-25,,
smi_1_14,elyca,25-50,,
smi_1_14,cirar,25-50,,
smi_1_14,ratpi,5-25,,
smi_1_14,sornu,5-25,,
smi_1_14,andge,5-25,,
smi_1_14,panvi,5-25,,
smi_1_14,silin,1-5,,
smi_1_14,setfa,1-5,,
smi_1_14,parin,1-5,,
smi_1_15,desca,25-50,,
smi_1_15,andge,5-25,,
smi_1_15,elyca,5-25,,
smi_1_15,ratpi,5-25,,
smi_1_15,cirar,5-25,,
smi_1_15,monfi,5-25,,
smi_1_15,helhe,25-50,,
smi_1_15,rumcr,1-5,,
smi_1_15,rudhi,1-5,,
smi_1_15,sornu,5-25,,
smi_1_15,setfa,1-5,,
smi_1_16,helhe,50-75,,
smi_1_16,andge,5-25,,
smi_1_16,ratpi,5-25,,
smi_1_16,elyca,1-5,,
smi_1_16,rudhi,1-5,,
smi_1_16,setfa,5-25,,
smi_1_16,polco,1-5,,
smi_1_16,eryyu,5-25,,
smi_1_16,desca,1-5,,
smi_1_16,monfi,1-5,,
smi_1_16,schsc,5-25,,
smi_1_17,helhe,25-50,,
smi_1_17,elyca,25-50,,
smi_1_17,andge,5-25,,
smi_1_17,parin,5-25,,
smi_1_17,rudhi,1-5,,
smi_1_17,ratpi,5-25,,
smi_1_17,sornu,1-5,,
smi_1_17,desca,1-5,,
