quadratID,speciesID,cover,notes,flowering
hoe_4_5,elyvi,5-25,,
hoe_4_5,andge,5-25,,
hoe_4_5,schsc,5-25,,
hoe_4_5,tarof,5-25,,
hoe_4_5,helhe,1-5,,
hoe_4_5,spoas,5-25,,
hoe_4_5,sornu,1-5,,
hoe_4_6,elyca,5-25,,
hoe_4_6,elyvi,25-50,,
hoe_4_6,cirar,5-25,,
hoe_4_6,panvi,5-25,,
hoe_4_6,tarof,5-25,,
hoe_4_6,andge,5-25,,
hoe_4_6,sornu,1-5,,
hoe_4_6,boucu,1-5,,
hoe_4_7,ratpi,25-50,,
hoe_4_7,gaipu,5-25,,
hoe_4_7,monfi,5-25,,
hoe_4_7,tarof,5-25,,
hoe_4_7,elyvi,5-25,,
hoe_4_7,cirdi,5-25,unk2;spiny thistle;photo,
hoe_4_7,sornu,5-25,,
hoe_4_7,panvi,1-5,,
hoe_4_7,helhe,1-5,,
hoe_4_7,melal,<1,,
hoe_4_7,andge,1-5,,
hoe_4_7,spoas,5-25,,
hoe_4_7,boucu,5-25,,
hoe_4_7,schsc,1-5,,
hoe_4_8,cirar,25-50,,
hoe_4_8,elyvi,25-50,,
hoe_4_8,tarof,5-25,,
hoe_4_8,elyca,1-5,,
hoe_4_8,cirdi,1-5,unk2,
hoe_4_8,andge,5-25,,
hoe_4_8,spoas,5-25,,
hoe_4_8,helhe,1-5,,
hoe_4_8,oenbi,1-5,,
hoe_4_8,rudhi,1-5,,
hoe_4_8,panvi,5-25,,
hoe_4_8,boucu,1-5,,
hoe_4_9,elyca,5-25,,
hoe_4_9,elyvi,5-25,,
hoe_4_9,dalpu,5-25,,
hoe_4_9,sonar,5-25,unk1,
hoe_4_9,cirdi,5-25,unk2,
hoe_4_9,rudhi,5-25,,
hoe_4_9,tarof,5-25,,
hoe_4_9,andge,25-50,,
hoe_4_9,sornu,1-5,,
hoe_4_10,ratpi,25-50,,
hoe_4_10,linle,1-5,,
hoe_4_10,helhe,1-5,,
hoe_4_10,tarof,5-25,,
hoe_4_10,oenbi,1-5,,
hoe_4_10,rudhi,1-5,,
hoe_4_10,elyca,1-5,,
hoe_4_10,panvi,5-25,,
hoe_4_10,achmi,<1,,
hoe_4_10,elyvi,5-25,,
hoe_4_10,spoas,1-5,,
hoe_4_10,bare_ground,5-25,,
hoe_4_11,ratpi,25-50,,
hoe_4_11,desil,5-25,,
hoe_4_11,helhe,5-25,,
hoe_4_11,dalpu,5-25,,
hoe_4_11,cirdi,5-25,unk2,
hoe_4_11,tarof,5-25,,
hoe_4_11,schsc,5-25,,
hoe_4_11,elyca,1-5,,
hoe_4_11,boucu,1-5,,
hoe_4_11,sonar,1-5,unk1,
hoe_4_11,spoas,1-5,,
hoe_4_11,andge,5-25,,
hoe_4_11,elyvi,5-25,,
hoe_3_1,elyvi,75-95,,
hoe_3_1,elyca,1-5,,
hoe_3_1,panvi,1-5,,
hoe_3_1,cirdi,1-5,unk2,
hoe_2_1,phaar,5-25,,
hoe_2_1,cirar,5-25,,
hoe_2_1,elyvi,50-75,,
hoe_2_1,tarof,5-25,,
hoe_2_1,elyca,5-25,,
hoe_2_1,sornu,1-5,,
hoe_1_2,oenbi,1-5,,
hoe_1_2,tarof,5-25,,
hoe_1_2,panvi,5-25,,
hoe_1_2,sornu,1-5,,
hoe_1_2,bare_ground,5-25,,
hoe_1_2,monfi,1-5,,
hoe_1_2,ratpi,<1,,
hoe_1_2,elyca,1-5,,
hoe_1_2,elyvi,5-25,,
hoe_1_2,schsc,1-5,,
hoe_1_1,polpe,25-50,standing water in quadrat,
hoe_1_1,elyvi,75-95,standing water in quadrat,
hoe_1_1,capbu,1-5,unk3;photo-brassica?;standing water in quadrat,
hoe_4_1,cirdi,5-25,unk2,
hoe_4_1,cirar,5-25,,
hoe_4_1,panvi,25-50,,
hoe_4_1,elyvi,5-25,,
hoe_4_1,tarof,5-25,,
hoe_4_1,ratpi,1-5,,
hoe_4_1,sornu,1-5,,
