quadratID,speciesID,cover,notes,flowering
pow_12_2,chafa,1-5,,
pow_12_2,conca,1-5,,
pow_12_2,hibtr,1-5,,
pow_12_2,schsc,1-5,,
pow_12_2,boucu,25-50,,
pow_12_2,elyca,1-5,,
pow_12_2,elyvi,5-25,,
pow_12_2,sornu,1-5,,
pow_13_1,desca,5-25,,
pow_13_1,monfi,5-25,,
pow_13_1,ratpi,5-25,,
pow_13_1,elyvi,5-25,,
pow_13_1,elyca,1-5,,
pow_13_1,sornu,5-25,,
pow_13_1,boucu,5-25,,
pow_13_1,broin,5-25,,
pow_13_1,dalpu,1-5,,
pow_11_1,passa,5-25,,
pow_11_1,echcr,5-25,,
pow_11_1,rudhi,5-25,,
pow_11_1,conca,5-25,,
pow_11_1,medsa,5-25,,
pow_11_1,elyca,1-5,,
pow_11_1,setvi,1-5,,
pow_11_1,abuth,<1,,
pow_11_1,cheal,<1,,
pow_11_1,cirdi,1-5,,
pow_11_1,setfa,5-25,,
pow_11_1,hibtr,<1,,
pow_16_1,ratpi,5-25,,
pow_16_1,monfi,5-25,,
pow_16_1,elyca,1-5,,
pow_16_1,elyvi,1-5,,
pow_16_1,dalpu,5-25,,
pow_16_1,pendi,1-5,buckthorn plantain?,
pow_16_1,broin,1-5,,
pow_16_1,boucu,25-50,,
pow_16_1,echpa,1-5,,
pow_16_1,schsc,5-25,,
pow_16_1,sornu,5-25,,
pow_16_1,rudhi,1-5,,
pow_16_2,pendi,5-25,,
pow_16_2,monfi,5-25,,
pow_16_2,ratpi,5-25,,
pow_16_2,helhe,5-25,,
pow_16_2,chafa,1-5,,
pow_16_2,trire,25-50,,
pow_16_2,elyvi,1-5,,
pow_16_2,elyca,1-5,,
pow_16_2,tarof,5-25,,
pow_16_2,boucu,5-25,,
pow_16_2,schsc,5-25,,
pow_16_2,andge,1-5,,
pow_16_2,broin,1-5,,
pow_16_2,rudhi,<1,,
pow_14_1,desil,5-25,,
pow_14_1,monfi,5-25,,
pow_14_1,elyvi,25-50,,
pow_14_1,ratpi,5-25,,
pow_14_1,tarof,5-25,,
pow_14_1,broin,5-25,,
pow_14_1,spohe,1-5,,
pow_14_2,ratpi,25-50,,
pow_14_2,broin,5-25,,
pow_14_2,elyca,1-5,,
pow_14_2,elyvi,5-25,,
pow_14_2,cirar,5-25,,
pow_14_2,bare_ground,5-25,,
pow_14_2,zizau,1-5,,
pow_14_2,spohe,1-5,,
pow_15_1,chafa,5-25,,
pow_15_1,elyca,5-25,,
pow_15_1,elyvi,25-50,,
pow_15_1,solca,5-25,,
pow_15_1,ratpi,1-5,,
pow_15_1,bare_ground,5-25,,
pow_15_1,sornu,1-5,,
