quadratID,speciesID,cover,notes,flowering
wor_3_1,desca,1-5,,
wor_3_1,elyca,5-25,,
wor_3_1,andge,5-25,,
wor_3_1,pruse,5-25,photo;double_check,
wor_3_2,monfi,25-50,,
wor_3_2,desca,1-5,,
wor_3_2,chafa,5-25,,
wor_3_2,solri,5-25,,
wor_3_2,bapal,1-5,,
wor_3_2,zizau,5-25,,
wor_3_2,elyca,5-25,,
wor_3_2,andge,5-25,,
wor_3_2,sornu,1-5,,
wor_3_2,ratpi,1-5,,
wor_3_2,dalca,1-5,,
wor_3_2,rudhi,1-5,,
wor_3_2,setpu,1-5,,
wor_3_3,zizau,5-25,,
wor_3_3,monfi,5-25,,
wor_3_3,chafa,5-25,,
wor_3_3,sornu,25-50,,
wor_3_3,elyca,5-25,,
wor_3_3,eryyu,1-5,,
wor_3_3,boucu,5-25,,
wor_3_3,solri,1-5,,
wor_3_3,tarof,1-5,,
wor_3_4,elyca,5-25,,
wor_3_4,helhe,5-25,,
wor_3_4,sornu,50-75,,
wor_3_4,andge,5-25,,
wor_3_4,ratpi,1-5,,
wor_3_4,eryyu,5-25,,
wor_3_4,solri,1-5,,
wor_3_4,conca,<1,,
wor_3_4,monfi,1-5,,
wor_3_5,elyca,50-75,,
wor_3_5,cirar,25-50,,
wor_3_5,setpu,5-25,,
wor_2_5,elyca,75-95,,
wor_2_5,ratpi,5-25,,
wor_2_5,andge,1-5,,
wor_2_5,solri,1-5,,
wor_2_5,symoo,1-5,,
wor_2_5,thatch,5-25,,
wor_2_1,elyca,25-50,,
wor_2_1,chafa,1-5,,
wor_2_1,andge,50-75,,
wor_2_1,helhe,5-25,,
wor_2_1,ratpi,1-5,,
wor_2_2,monfi,5-25,,
wor_2_2,helhe,5-25,,
wor_2_2,ratpi,25-50,,
wor_2_2,chafa,1-5,,
wor_2_2,ruehu,5-25,,
wor_2_2,elyca,5-25,,
wor_2_2,andge,1-5,,
wor_2_2,sornu,5-25,,
wor_2_2,rudhi,1-5,,
wor_2_2,setpu,1-5,,
wor_2_3,ratpi,5-25,,
wor_2_3,helhe,5-25,,
wor_2_3,monfi,5-25,,
wor_2_3,solri,25-50,,
wor_2_3,sornu,5-25,,
wor_2_3,andge,25-50,,
wor_2_3,ruehu,<1,,
wor_2_3,elyca,5-25,,
wor_2_3,cirar,1-5,,
wor_2_3,eryyu,1-5,,
wor_2_3,chafa,1-5,,
wor_2_3,ascin,1-5,,
wor_2_4,ratpi,5-25,,
wor_2_4,chafa,5-25,,
wor_2_4,rudhi,5-25,,
wor_2_4,solri,5-25,,
wor_2_4,cirar,5-25,,
wor_2_4,setpu,25-50,,
wor_2_4,lacse,1-5,,
wor_2_4,symoo,5-25,,
wor_2_4,conca,1-5,,
wor_2_4,sornu,1-5,,
wor_2_4,toxra,1-5,,
wor_2_4,elyca,5-25,,
wor_2_4,monfi,1-5,,
