quadratID,speciesID,cover,notes,flowering
nyk_5_3,trire,1-5,,
nyk_5_3,agrgi,1-5,,
nyk_5_3,zizau,1-5,,
nyk_5_3,elyca,5-25,,
nyk_5_3,desca,1-5,,
nyk_5_3,dacgl,1-5,,
nyk_5_3,asctu,1-5,,
nyk_5_3,ratpi,1-5,,
nyk_5_4,elyca,25-50,,
nyk_5_4,helhe,5-25,,
nyk_5_4,broin,1-5,,
nyk_5_4,broja,5-25,,
nyk_5_4,sympi,1-5,,
nyk_5_4,cirar,1-5,,
nyk_5_4,horju,1-5,,
nyk_5_4,plama,1-5,,
nyk_5_4,andge,5-25,,
nyk_5_4,oxast,1-5,,
nyk_5_4,conca,1-5,,
nyk_6_1,broin,25-50,,
nyk_6_1,lotco,5-25,,
nyk_6_1,ratpi,1-5,,
nyk_6_1,desil,5-25,,
nyk_6_1,monfi,5-25,,
nyk_6_1,helhe,5-25,,
nyk_6_1,asctu,5-25,,
nyk_6_1,zizau,1-5,,
nyk_6_1,broja,5-25,,
nyk_6_1,tarof,1-5,,
nyk_6_1,carvu,1-5,,
nyk_6_1,spohe,1-5,,
nyk_7_1,tarof,5-25,,
nyk_7_1,lotco,5-25,,
nyk_7_1,desca,5-25,,
nyk_7_1,chafa,1-5,,
nyk_7_1,zizau,5-25,,
nyk_7_1,monfi,25-50,,
nyk_7_1,desil,1-5,,
nyk_7_1,schsc,5-25,,
nyk_7_1,helhe,5-25,,
nyk_7_1,rudhi,1-5,,
nyk_7_1,cirar,5-25,,
nyk_7_1,elyca,1-5,,
nyk_7_2,cirar,5-25,,
nyk_7_2,tarof,5-25,,
nyk_7_2,elyca,25-50,,
nyk_7_2,monfi,5-25,,
nyk_7_2,helhe,5-25,,
nyk_8_1,monfi,50-75,,
nyk_8_1,tarof,5-25,,
nyk_8_1,cirar,5-25,,
nyk_8_1,physu,5-25,,
nyk_8_1,elyca,1-5,,
nyk_8_1,lacse,1-5,,
nyk_8_1,trire,1-5,,
nyk_8_1,sidsp,1-5,,
nyk_8_1,ratpi,1-5,,
nyk_8_2,monfi,5-25,,
nyk_8_2,desca,5-25,,
nyk_8_2,asctu,5-25,,
nyk_8_2,broja,5-25,,
nyk_8_2,cirar,5-25,,
nyk_8_2,ratpi,5-25,,
nyk_8_2,lesca,5-25,,
nyk_8_2,chafa,1-5,,
nyk_8_2,broin,1-5,,
nyk_8_2,lotco,25-50,,
nyk_8_2,tarof,1-5,,
nyk_8_2,helhe,1-5,,
nyk_8_2,elyca,5-25,,
nyk_8_3,tarof,5-25,,
nyk_8_3,conca,5-25,,
nyk_8_3,oxast,1-5,,
nyk_8_3,setpu,1-5,,
nyk_8_3,trire,5-25,,
nyk_8_3,monfi,25-50,,
nyk_8_3,rudhi,1-5,,
nyk_8_3,desca,5-25,,
nyk_8_3,setfa,1-5,,
nyk_8_3,helhe,5-25,,
nyk_8_3,chafa,1-5,,
nyk_8_3,elyca,1-5,,
nyk_8_3,ratpi,1-5,,
nyk_8_3,horju,1-5,,
