quadratID,speciesID,cover, notes, flowering
gos_3_2,cypes,1-5,,
gos_3_2,vitri,1-5,,
gos_3_2,oxast,<1,,
gos_3_2,symlan,1-5,,
gos_3_2,andge,1-5,,
gos_3_2,broin,5-25,,
gos_3_2,tarof,<1,,
gos_3_3,ratpi,5-25,,
gos_3_3,solca,50-75,,
gos_3_3,dauca,1-5,,
gos_3_3,broin,25-50,,
gos_3_3,poapr,5-25,,
gos_3_3,andge,5-25,,
gos_3_3,rudhi,5-25,,
gos_3_3,setlu,5-25,,
gos_4_1,corti,5-25,new strip;photo-red?,
gos_4_1,chafa,5-25,,
gos_4_1,rapra,5-25,"brassica weed";photo,
gos_4_1,setlu,5-25,,
gos_4_1,desil,5-25,,
gos_4_1,rudhi,5-25,unkn weed rosettes;photo,
gos_4_1,cypes,5-25,,
gos_4_1,dauca,1-5,,
gos_4_1,agrre,1-5,,
gos_4_1,draam,5-25,unkn sunflower;clasping lvs;grey headed flws - photo,
gos_4_1,setfa,5-25,,
gos_4_1,conca,25-50,unkn weed #2 - sample "fuzzy",
gos_4_2,dauca,5-25,,
gos_4_2,conca,5-25,same as unkn weed # 2 - combined,
gos_4_2,setfa,25-50,,
gos_4_2,potsi,<1,unkn seedling;photo;parsnip?edged lvs,
gos_4_2,draam,1-5,,
gos_4_2,agrre,1-5,,
gos_4_3,helma,5-25,,
gos_4_3,elein,1-5,unkn grass - goose grass?,
gos_4_3,corti,5-25,,
gos_4_3,draam,5-25,,
gos_4_3,desil,1-5,,
gos_4_3,setfa,5-25,,
gos_4_3,setlu,1-5,,
gos_4_3,agrre,5-25,,
gos_4_3,echpu,5-25,,
gos_4_3,chafa,1-5,,
gos_4_3,conca,1-5,,
gos_4_3,tripr,1-5,,
gos_4_3,rudhi,5-25,more photos,
gos_5_1,chafa,5-25,,
gos_5_1,solca,50-75,,
gos_5_1,dauca,5-25,,
gos_5_1,panvi,1-5,,
gos_5_1,rudhi,5-25,,
gos_5_1,tarof,1-5,,
gos_5_1,trire,1-5,,
gos_5_1,poapr,5-25,,
gos_5_1,symlan,1-5,,
gos_5_1,ratpi,<1,,
gos_5_1,ascsy,1-5,,
gos_5_2,solca,50-75,,
gos_5_2,chafa,5-25,,
gos_5_2,echpu,5-25,,
gos_5_2,monfi,5-25,,
gos_5_2,dauca,5-25,,
gos_5_2,poapr,5-25,,
gos_5_2,panvi,1-5,,
gos_5_2,plama,5-25,,
gos_5_2,passa,1-5,,
gos_5_2,ascsy,5-25,,
gos_5_2,tripr,1-5,,
gos_5_2,physu,1-5,,
gos_6_1,solca,5-25,,
gos_6_1,echpu,25-50,,
gos_6_1,symlan,5-25,,
gos_6_1,andge,25-50,,
gos_6_1,ruboc,5-25,,
gos_6_1,achmi,1-5,western yarrow,
gos_6_1,sornu,1-5,,
gos_6_1,ambps,1-5,unknown;sage?ragweed?,
gos_6_2,chafa,1-5,,
gos_6_2,andge,25-50,,
gos_6_2,solca,5-25,,
gos_6_2,echpu,25-50,,
gos_6_2,dauca,<1,,
gos_6_2,ambps,1-5,,
gos_6_2,poapr,25-50,,
gos_6_2,sornu,1-5,,
gos_6_3,solca,50-75,,
gos_6_3,echpu,5-25,,
gos_6_3,lacse,5-25,unkn weed;looks like lacse - photo,
gos_6_3,cirar,1-5,,
gos_6_3,dauca,1-5,,
gos_6_3,broin,5-25,,
gos_6_3,poapr,25-50,,
gos_6_3,andge,5-25,,
gos_6_3,passa,<1,,
gos_6_3,verur,1-5,unkn weed;hoary vervain type,
gos_6_4,solca,25-50,,
gos_6_4,rudhi,5-25,,
gos_6_4,solcar,1-5,,
gos_6_4,dauca,5-25,,
gos_6_4,tripr,1-5,,
gos_6_4,lacse,1-5,unkn weed;lacse,
gos_6_4,cirvu,1-5,,
gos_6_4,broin,25-50,,
gos_6_4,poapr,25-50,,
gos_6_4,phyhe,1-5,nightshade;1-5,
gos_6_4,ulmam,1-5,american,
gos_6_4,echpu,5-25,,
gos_6_5,solca,75-95,,
gos_6_5,andge,25-50,,
gos_6_5,dauca,5-25,,
gos_6_5,apoca,5-25,,
gos_6_5,broin,5-25,,
gos_6_5,poapr,25-50,,
gos_6_5,passa,<1,,
gos_6_6,apoca,5-25,,
gos_6_6,solca,50-75,,
gos_6_6,ascsy,5-25,,
gos_6_6,verur,5-25,unknown weed;vervain,
gos_6_6,borin,5-25,,
gos_6_6,poapr,25-50,,
gos_6_6,phyhe,5-25,,
gos_6_6,passa,1-5,,
gos_6_6,calse,<1,bindweed;photo,
gos_6_6,trire,<1,,
gos_6_6,dauca,1-5,,
gos_7_1,echpu,5-25,new area,
gos_7_1,solca,75-95,,
gos_7_1,symlan,5-25,,
gos_7_1,andge,5-25,,
gos_7_1,passa,1-5,,
gos_7_1,phyhe,1-5,,
gos_7_1,tarof,1-5,,
gos_7_2,solca,50-75,,
gos_7_2,helma,25-50,,
gos_7_2,cirar,5-25,,
gos_7_2,passa,1-5,,
gos_7_2,broin,50-75,,
gos_7_2,physu,1-5,,
gos_7_2,ulmam,1-5,unknown;serrated lvs-tree?;photo,
gos_7_3,chafa,50-75,,
gos_7_3,helhe,25-50,,
gos_7_3,ascsy,5-25,,
gos_7_3,solca,5-25,,
gos_7_3,panvi,1-5,,
gos_7_3,andge,1-5,,
gos_7_3,broin,5-25,,
gos_7_3,setlu,1-5,,
gos_7_3,echpu,1-5,seedlings,
gos_7_4,helma,25-50,,
gos_7_4,solca,5-25,,
gos_7_4,conca,25-50,,
gos_7_4,corti,50-75,yel coreopsis-photo,
gos_7_4,cirar,5-25,,
gos_7_4,gaubi,1-5,unknown sample;sample #5,
gos_7_4,dauca,1-5,,
gos_7_4,broin,5-25,,
gos_7_4,poapr,1-5,,
