quadratID,speciesID,cover,notes,flowering
dmw_1_6,medlu,1-5,,
dmw_1_6,andge,50-75,,
dmw_1_6,sornu,5-25,,
dmw_1_6,elyvi,1-5,,
dmw_1_6,spohe,1-5,,
dmw_1_6,schsc,1-5,,
dmw_1_5,geuca,5-25,"unk6; photo; in rose fam, avens?",
dmw_1_5,hacvi,5-25,"unk7;photo, sample, chickseed?",
dmw_1_5,andge,50-75,,
dmw_1_5,elyca,1-5,,
dmw_1_5,sornu,5-25,,
dmw_1_4,hacvi,1-5,unk7,
dmw_1_4,sornu,5-25,,
dmw_1_4,andge,50-75,,
dmw_1_4,schsc,1-5,,
dmw_1_4,elyca,1-5,,
dmw_1_3,andge,75-95,,
dmw_1_3,glyma,1-5,,
dmw_1_3,hacvi,5-25,unk7,
dmw_1_3,polam,1-5,"unk8;photos, hairy;polygonaceae?",
dmw_1_3,sornu,1-5,,
dmw_1_2,glyma,5-25,,
dmw_1_2,andge,75-95,,
dmw_1_2,ascsy,5-25,,
dmw_1_2,ulmam,1-5,unk4,
dmw_1_2,elyca,1-5,,
dmw_1_1,glyma,5-25,,
dmw_1_1,cirvu,25-50,,
dmw_1_1,ulmam,1-5,unk4,
dmw_1_1,hacvi,1-5,unk7,
dmw_1_1,andge,25-50,,
dmw_1_1,elyca,5-25,,
dmw_1_1,panvi,5-25,,
dmw_1_1,sornu,5-25,,
dmw_2_1,phaar,50-75,,
dmw_2_1,cirar,5-25,,
dmw_2_1,ulmam,1-5,unk4,
dmw_2_1,oxast,1-5,,
dmw_2_1,carvu,5-25,,
dmw_2_1,panvi,1-5,,
dmw_2_1,polpe,1-5,,
dmw_2_1,urtdi,1-5,,
dmw_2_2,urtdi,5-25,,
dmw_2_2,phaar,75-95,,
dmw_2_2,cirar,1-5,,
dmw_2_3,phaar,>95,,
dmw_2_4,phaar,5-25,,
dmw_2_4,ambar,5-25,,
dmw_2_4,cirar,5-25,,
dmw_2_4,polpe,25-50,,
dmw_2_4,hacvi,1-5,unk7,
dmw_2_4,andge,1-5,,
dmw_2_4,panvi,5-25,,
dmw_2_4,ulmam,1-5,unk4,
dmw_2_4,rudhi,1-5,,
dmw_2_4,acarh,5-25,,
dmw_2_4,frape,5-25,unk2,
dmw_2_4,carvu,1-5,,
dmw_2_5,verur,5-25,,
dmw_2_5,chafa,1-5,,
dmw_2_5,elyvi,1-5,,
dmw_2_5,passa,5-25,,
dmw_2_5,ulmam,5-25,unk4,
dmw_2_5,dauca,1-5,,
dmw_2_5,sornu,5-25,,
dmw_2_5,barvu,5-25,unk9;brassica?,
dmw_2_5,unk10,5-25,unk10;sample;aster family,
dmw_2_5,conca,1-5,,
dmw_2_5,rudhi,1-5,,
dmw_2_5,phaar,1-5,,
dmw_2_5,andge,5-25,,
dmw_2_6,elyca,1-5,,
dmw_2_6,elyvi,1-5,,
dmw_2_6,conca,1-5,,
dmw_2_6,hacvi,5-25,unk7,
dmw_2_6,asarh,5-25,,
dmw_2_6,bidvu,1-5,bidens spp; photo,
dmw_2_6,panvi,1-5,,
dmw_2_6,ulmam,1-5,unk4,
dmw_2_6,rudhi,5-25,,
dmw_2_6,cirdi,5-25,,
dmw_2_6,andge,5-25,,
dmw_2_6,viola,1-5,,
dmw_2_6,lonma,5-25,unk11;honeysuckle fam;photo,
dmw_2_7,conca,1-5,,
dmw_2_7,bidvu,1-5,bidens?,
dmw_2_7,ratpi,5-25,,
dmw_2_7,chafa,1-5,,
dmw_2_7,asarh,5-25,,
dmw_2_7,ulmam,5-25,unk4,
dmw_2_7,panvi,1-5,,
dmw_2_7,sornu,5-25,,
dmw_2_7,elyca,1-5,,
dmw_2_7,andge,5-25,,
dmw_2_7,cirdi,1-5,,
dmw_2_7,elyvi,1-5,,
dmw_2_7,polpe,1-5,,
dmw_2_7,plama,1-5,,
dmw_2_7,setpu,1-5,,
dmw_2_8,ulmam,5-25,unk4,
dmw_2_8,rudhi,1-5,,
dmw_2_8,frape,5-25,unk2,
dmw_2_8,hacvi,5-25,unk7,
dmw_2_8,asarh,5-25,,
dmw_2_8,unk10,1-5,,
dmw_2_8,andge,5-25,,
dmw_2_8,sornu,5-25,,
dmw_2_8,conca,1-5,,
dmw_2_8,cirdi,1-5,,
dmw_2_8,ambar ,1-5,,
dmw_2_8,erivi,1-5,,
